7	177	1	72
7	-1	1	3428
9	1	1	34
9	2	1	38
9	3	1	2460
9	6	1	1244
9	7	1	64
9	10	1	82
9	12	1	276
9	13	1	1346
9	14	1	1861
9	15	1	558
9	17	1	2375
9	18	1	42
9	21	1	234
9	25	1	893
9	27	1	102
9	29	1	937
9	30	1	2588
9	31	1	2007
9	34	1	182
9	35	1	5016
9	36	1	282
9	38	1	98
9	39	1	103
9	40	1	53
9	41	1	55
9	42	1	34
9	43	1	46
9	45	1	61
9	46	1	2530
9	47	1	9376
9	50	1	3396
9	52	1	34
9	53	1	51
9	55	1	944
9	57	1	529
9	58	1	175
9	61	1	60
9	62	1	25
9	66	1	694
9	69	1	247
9	70	1	79
9	73	1	623
9	75	1	38
9	76	1	111
9	77	1	72
9	79	1	4398
9	81	1	464
9	82	1	1654
9	83	1	314
9	84	1	9786
9	85	1	2798
9	87	1	9306
9	89	1	396
9	90	1	38
9	92	1	336
9	93	1	417
9	94	1	1436
9	95	1	162
9	96	1	30
9	98	1	1303
9	99	1	7494
9	101	1	832
9	102	1	59
9	103	1	108
9	108	1	286
9	109	1	258
9	110	1	222
9	113	1	618
9	114	1	43
9	116	1	520
9	117	1	146
9	118	1	2154
9	119	1	166
9	121	1	823
9	122	1	180
9	123	1	210
9	124	1	242
9	127	1	4613
9	130	1	1363
9	134	1	83
9	135	1	2462
9	136	1	119
9	137	1	106
9	139	1	1140
9	143	1	248
9	144	1	30
9	146	1	82
9	148	1	7578
9	149	1	31
9	150	1	60
9	152	1	669
9	153	1	1848
9	154	1	502
9	155	1	1404
9	156	1	19728
9	157	1	230
9	158	1	404
9	159	1	65
9	160	1	42
9	162	1	2512
9	163	1	48
9	165	1	134
9	167	1	126
9	171	1	1027
9	172	1	55
9	174	1	108
9	175	1	32
9	178	1	668
9	179	1	157
9	180	1	37
9	182	1	345
9	183	1	200
9	184	1	668
9	185	1	362
9	186	1	682
9	187	1	186
9	-1	1	139408
10	1	1	92
10	2	1	44
10	3	1	96
10	6	1	155
10	9	1	180
10	12	1	88
10	13	1	936
10	14	1	7448
10	15	1	65
10	17	1	506
10	19	1	259
10	21	1	60
10	23	1	68
10	24	1	148
10	25	1	3932
10	27	1	52
10	29	1	1965
10	30	1	544
10	31	1	2144
10	32	1	60
10	33	1	125
10	34	1	740
10	35	1	446
10	36	1	301
10	37	1	256
10	38	1	106
10	39	1	13102
10	40	1	102
10	45	1	50
10	46	1	2704
10	50	1	84
10	53	1	546
10	54	1	278
10	55	1	1084
10	56	1	1398
10	57	1	368
10	58	1	4202
10	62	1	55
10	65	1	28
10	66	1	1864
10	69	1	115
10	70	1	45
10	73	1	2912
10	75	1	148
10	76	1	406
10	79	1	2524
10	82	1	826
10	83	1	262
10	84	1	3239
10	85	1	230
10	87	1	4208
10	89	1	492
10	90	1	56
10	92	1	144
10	93	1	638
10	98	1	2908
10	99	1	162
10	101	1	612
10	102	1	210
10	104	1	38
10	105	1	200
10	107	1	252
10	108	1	338
10	109	1	138
10	113	1	507
10	114	1	820
10	115	1	96
10	116	1	108
10	117	1	1995
10	118	1	660
10	119	1	72
10	121	1	1041
10	122	1	41
10	123	1	213
10	124	1	94
10	127	1	100
10	129	1	267
10	130	1	6680
10	131	1	192
10	134	1	137
10	135	1	3833
10	136	1	168
10	137	1	39
10	139	1	886
10	143	1	252
10	148	1	490
10	149	1	55
10	150	1	1901
10	152	1	3548
10	153	1	983
10	154	1	30
10	155	1	2176
10	156	1	266
10	157	1	444
10	158	1	26
10	159	1	145
10	160	1	456
10	162	1	476
10	163	1	30
10	165	1	41
10	167	1	220
10	171	1	1336
10	172	1	80
10	174	1	134
10	175	1	72
10	177	1	38
10	178	1	5732
10	179	1	383
10	182	1	151
10	183	1	136
10	184	1	819
10	185	1	140
10	186	1	2137
10	187	1	404
10	188	1	366
10	-1	1	109200
12	66	1	244
12	82	1	28
12	-1	1	272
13	4	1	160
13	9	1	312
13	10	1	56
13	14	1	363
13	17	1	32
13	19	1	58
13	23	1	37
13	24	1	53
13	26	1	30
13	29	1	53
13	30	1	88
13	32	1	257
13	33	1	130
13	35	1	30
13	37	1	138
13	39	1	2594
13	41	1	66
13	42	1	28
13	46	1	26
13	52	1	50
13	54	1	526
13	55	1	60
13	58	1	158
13	61	1	31
13	65	1	46
13	66	1	4352
13	69	1	72
13	70	1	52
13	72	1	61
13	73	1	37
13	75	1	191
13	76	1	1278
13	79	1	276
13	82	1	35
13	83	1	166
13	87	1	164
13	89	1	50
13	101	1	548
13	105	1	119
13	107	1	50
13	108	1	80
13	111	1	87
13	112	1	35
13	113	1	28
13	114	1	140
13	118	1	54
13	119	1	30
13	121	1	34
13	123	1	1084
13	130	1	842
13	131	1	318
13	134	1	34
13	135	1	160
13	136	1	30
13	143	1	43
13	152	1	50
13	153	1	248
13	155	1	98
13	156	1	118
13	157	1	46
13	160	1	254
13	173	1	70
13	175	1	211
13	179	1	390
13	184	1	32
13	185	1	55
13	186	1	26
13	188	1	182
13	-1	1	17612
14	2	1	49
14	3	1	62
14	6	1	207
14	9	1	3618
14	10	1	4434
14	13	1	1085
14	15	1	716
14	17	1	446
14	19	1	792
14	21	1	29
14	22	1	60
14	23	1	170
14	24	1	334
14	25	1	406
14	26	1	841
14	27	1	291
14	28	1	34
14	30	1	1690
14	32	1	1866
14	33	1	12564
14	34	1	764
14	35	1	1885
14	37	1	6378
14	38	1	176
14	39	1	7541
14	41	1	2126
14	42	1	74
14	45	1	74
14	46	1	1110
14	47	1	299
14	50	1	103
14	52	1	1818
14	53	1	358
14	54	1	10076
14	55	1	1994
14	56	1	122
14	57	1	1831
14	61	1	1960
14	62	1	170
14	63	1	150
14	65	1	2269
14	66	1	47113
14	70	1	68
14	72	1	4322
14	73	1	26
14	74	1	702
14	75	1	4102
14	76	1	3292
14	77	1	1692
14	79	1	381
14	84	1	2028
14	85	1	459
14	88	1	368
14	89	1	4604
14	90	1	43
14	92	1	280
14	94	1	104
14	95	1	26
14	98	1	160
14	99	1	613
14	102	1	77
14	104	1	265
14	105	1	3340
14	107	1	1806
14	108	1	438
14	109	1	534
14	110	1	165
14	112	1	410
14	113	1	212
14	114	1	1984
14	115	1	754
14	116	1	333
14	119	1	186
14	120	1	394
14	121	1	2064
14	122	1	33
14	123	1	11970
14	125	1	45
14	127	1	148
14	128	1	202
14	131	1	5990
14	134	1	268
14	136	1	253
14	139	1	744
14	140	1	148
14	141	1	1296
14	143	1	1074
14	144	1	67
14	148	1	942
14	149	1	38
14	152	1	29
14	154	1	194
14	155	1	190
14	156	1	692
14	157	1	730
14	158	1	28
14	159	1	30
14	160	1	5716
14	161	1	104
14	162	1	1702
14	165	1	26
14	171	1	2177
14	172	1	330
14	174	1	40
14	175	1	1099
14	177	1	202
14	179	1	2412
14	180	1	78
14	181	1	82
14	182	1	884
14	183	1	86
14	187	1	196
14	188	1	1622
14	-1	1	196184
15	9	1	170
15	14	1	646
15	32	1	1041
15	33	1	34
15	35	1	137
15	37	1	132
15	39	1	80
15	54	1	310
15	56	1	26
15	66	1	916
15	76	1	272
15	83	1	28
15	87	1	3421
15	92	1	45
15	101	1	1308
15	105	1	120
15	107	1	34
15	113	1	110
15	115	1	52
15	118	1	74
15	121	1	91
15	123	1	86
15	127	1	235
15	131	1	190
15	135	1	612
15	136	1	80
15	153	1	242
15	160	1	94
15	175	1	40
15	179	1	47
15	184	1	152
15	186	1	32
15	-1	1	10857
16	66	1	30
16	105	1	110
16	188	1	31
16	-1	1	171
17	30	1	46
17	31	1	54
17	46	1	94
17	55	1	96
17	66	1	1096
17	76	1	89
17	87	1	1238
17	92	1	310
17	107	1	42
17	113	1	46
17	135	1	35
17	156	1	48
17	160	1	80
17	-1	1	3274
18	66	1	42
18	76	1	34
18	105	1	82
18	151	1	32
18	-1	1	190
19	2	1	47
19	6	1	45
19	13	1	30
19	14	1	624
19	15	1	52
19	17	1	42
19	25	1	62
19	29	1	366
19	30	1	36
19	31	1	132
19	32	1	30
19	35	1	46
19	37	1	38
19	39	1	82
19	46	1	42
19	47	1	78
19	52	1	25
19	54	1	170
19	57	1	44
19	58	1	1000
19	65	1	46
19	66	1	264
19	69	1	81
19	73	1	192
19	75	1	172
19	76	1	126
19	79	1	756
19	82	1	192
19	84	1	224
19	85	1	114
19	87	1	2244
19	89	1	222
19	92	1	166
19	93	1	376
19	98	1	109
19	99	1	77
19	101	1	294
19	104	1	26
19	105	1	46
19	113	1	25
19	117	1	348
19	118	1	138
19	119	1	77
19	121	1	56
19	123	1	278
19	124	1	34
19	126	1	26
19	127	1	88
19	129	1	28
19	130	1	1430
19	131	1	68
19	135	1	860
19	136	1	32
19	139	1	106
19	140	1	192
19	143	1	38
19	148	1	540
19	150	1	107
19	152	1	7392
19	153	1	314
19	154	1	26
19	155	1	192
19	156	1	86
19	157	1	2549
19	158	1	155
19	159	1	27
19	160	1	456
19	162	1	45
19	165	1	34
19	171	1	90
19	175	1	70
19	178	1	206
19	179	1	25
19	182	1	38
19	184	1	133
19	185	1	212
19	186	1	158
19	187	1	118
19	-1	1	25515
20	66	1	96
20	105	1	26
20	-1	1	122
21	1	1	37
21	39	1	66
21	54	1	70
21	66	1	152
21	73	1	36
21	75	1	28
21	77	1	83
21	87	1	285
21	101	1	34
21	175	1	32
21	184	1	48
21	-1	1	871
23	2	1	53
23	3	1	36
23	6	1	26
23	10	1	42
23	13	1	110
23	14	1	729
23	17	1	52
23	19	1	86
23	24	1	34
23	25	1	132
23	27	1	42
23	29	1	102
23	30	1	126
23	31	1	28
23	32	1	62
23	34	1	75
23	35	1	162
23	39	1	78
23	46	1	78
23	47	1	61
23	50	1	123
23	54	1	264
23	55	1	420
23	57	1	56
23	58	1	48
23	61	1	36
23	66	1	906
23	69	1	78
23	72	1	32
23	73	1	44
23	75	1	126
23	76	1	190
23	77	1	52
23	79	1	213
23	81	1	36
23	84	1	723
23	85	1	128
23	87	1	217
23	93	1	122
23	95	1	40
23	98	1	25
23	99	1	213
23	101	1	38
23	104	1	25
23	107	1	110
23	108	1	55
23	109	1	30
23	113	1	68
23	114	1	45
23	117	1	70
23	118	1	47
23	119	1	61
23	123	1	216
23	124	1	38
23	127	1	64
23	129	1	42
23	130	1	76
23	131	1	138
23	134	1	75
23	135	1	195
23	139	1	222
23	140	1	33
23	143	1	88
23	148	1	192
23	152	1	152
23	156	1	242
23	157	1	104
23	160	1	286
23	162	1	200
23	167	1	60
23	172	1	78
23	175	1	306
23	178	1	33
23	179	1	597
23	182	1	126
23	186	1	140
23	187	1	51
23	188	1	50
23	-1	1	10559
24	10	1	28
24	13	1	36
24	14	1	1239
24	25	1	68
24	29	1	85
24	31	1	62
24	35	1	62
24	39	1	50
24	46	1	69
24	47	1	37
24	55	1	36
24	58	1	80
24	61	1	30
24	66	1	393
24	73	1	116
24	75	1	76
24	76	1	60
24	79	1	105
24	82	1	268
24	83	1	259
24	84	1	65
24	85	1	34
24	87	1	43
24	89	1	102
24	93	1	70
24	98	1	104
24	99	1	32
24	101	1	50
24	117	1	123
24	118	1	50
24	119	1	34
24	121	1	476
24	130	1	104
24	135	1	2632
24	143	1	32
24	148	1	116
24	152	1	717
24	153	1	63
24	155	1	64
24	156	1	27
24	157	1	160
24	160	1	54
24	162	1	36
24	171	1	74
24	178	1	444
24	179	1	88
24	184	1	36
24	186	1	120
24	187	1	28
24	-1	1	9137
25	9	1	332
25	10	1	121
25	14	1	238
25	19	1	626
25	24	1	532
25	26	1	65
25	30	1	67
25	31	1	470
25	32	1	886
25	33	1	807
25	34	1	54
25	37	1	116
25	39	1	640
25	41	1	130
25	53	1	25
25	54	1	2555
25	55	1	476
25	61	1	66
25	62	1	253
25	64	1	127
25	65	1	232
25	66	1	18365
25	69	1	34
25	70	1	581
25	74	1	219
25	75	1	1073
25	76	1	3736
25	77	1	54
25	79	1	12910
25	81	1	42
25	82	1	150
25	87	1	1430
25	89	1	42
25	90	1	740
25	98	1	1846
25	101	1	77
25	104	1	574
25	105	1	1254
25	107	1	1026
25	108	1	65
25	109	1	44
25	111	1	226
25	114	1	1004
25	115	1	174
25	117	1	55
25	118	1	1954
25	119	1	416
25	121	1	9109
25	123	1	3925
25	126	1	151
25	128	1	691
25	131	1	1618
25	134	1	36
25	135	1	28
25	141	1	72
25	143	1	152
25	156	1	340
25	157	1	866
25	158	1	39
25	160	1	922
25	162	1	284
25	166	1	458
25	172	1	194
25	175	1	1666
25	177	1	264
25	179	1	856
25	182	1	84
25	184	1	348
25	186	1	335
25	188	1	324
25	-1	1	79671
26	3	1	77
26	5	1	54
26	6	1	86
26	13	1	95
26	14	1	4197
26	15	1	29
26	25	1	508
26	27	1	98
26	29	1	72
26	30	1	68
26	31	1	78
26	35	1	285
26	36	1	333
26	42	1	42
26	46	1	42
26	50	1	31
26	55	1	102
26	58	1	74
26	73	1	28
26	79	1	288
26	83	1	54
26	84	1	98
26	85	1	76
26	87	1	338
26	89	1	754
26	93	1	519
26	98	1	37
26	99	1	62
26	101	1	2072
26	102	1	82
26	111	1	56
26	113	1	180
26	118	1	218
26	119	1	49
26	122	1	33
26	127	1	41
26	129	1	36
26	130	1	6446
26	135	1	1460
26	136	1	45
26	139	1	62
26	148	1	162
26	150	1	96
26	152	1	1015
26	153	1	216
26	154	1	50
26	155	1	239
26	156	1	91
26	159	1	28
26	162	1	106
26	163	1	25
26	171	1	34
26	178	1	136
26	184	1	431
26	185	1	319
26	186	1	678
26	187	1	78
26	-1	1	23009
27	2	1	44
27	3	1	37
27	6	1	124
27	9	1	38
27	10	1	32
27	12	1	105
27	13	1	70
27	14	1	3906
27	15	1	338
27	17	1	45
27	23	1	25
27	25	1	714
27	29	1	340
27	30	1	405
27	31	1	147
27	34	1	32
27	35	1	593
27	36	1	152
27	38	1	906
27	39	1	72
27	40	1	35
27	45	1	80
27	46	1	454
27	54	1	226
27	55	1	417
27	56	1	33
27	57	1	102
27	58	1	242
27	65	1	35
27	66	1	218
27	69	1	127
27	73	1	270
27	76	1	50
27	77	1	52
27	79	1	4174
27	82	1	366
27	83	1	2632
27	84	1	298
27	85	1	130
27	87	1	2830
27	89	1	96
27	90	1	41
27	92	1	192
27	93	1	1490
27	94	1	28
27	98	1	174
27	99	1	393
27	101	1	742
27	102	1	43
27	103	1	26
27	105	1	42
27	111	1	108
27	113	1	26
27	114	1	52
27	116	1	76
27	117	1	314
27	118	1	800
27	119	1	40
27	121	1	110
27	124	1	362
27	127	1	98
27	129	1	86
27	130	1	3698
27	131	1	30
27	135	1	4636
27	136	1	34
27	139	1	424
27	140	1	236
27	143	1	36
27	146	1	111
27	148	1	346
27	149	1	47
27	150	1	182
27	152	1	495
27	153	1	676
27	154	1	121
27	155	1	144
27	156	1	404
27	157	1	1067
27	158	1	60
27	162	1	312
27	166	1	79
27	170	1	25
27	171	1	32
27	174	1	42
27	175	1	122
27	176	1	29
27	178	1	479
27	180	1	36
27	182	1	38
27	184	1	110
27	186	1	219
27	-1	1	40505
28	3	1	100
28	14	1	220
28	15	1	66
28	25	1	61
28	46	1	142
28	55	1	90
28	67	1	218
28	76	1	26
28	77	1	36
28	79	1	608
28	87	1	240
28	89	1	28
28	99	1	172
28	109	1	26
28	127	1	26
28	136	1	74
28	139	1	34
28	152	1	262
28	157	1	66
28	165	1	38
28	185	1	38
28	-1	1	2571
29	6	1	47
29	9	1	115
29	10	1	94
29	13	1	79
29	25	1	150
29	26	1	28
29	32	1	160
29	33	1	119
29	34	1	106
29	35	1	29
29	37	1	122
29	39	1	120
29	52	1	28
29	53	1	146
29	54	1	242
29	61	1	44
29	66	1	24124
29	72	1	66
29	74	1	152
29	75	1	44
29	76	1	493
29	77	1	326
29	79	1	2888
29	85	1	152
29	90	1	94
29	93	1	146
29	99	1	175
29	103	1	74
29	105	1	382
29	107	1	72
29	108	1	60
29	114	1	51
29	118	1	62
29	123	1	244
29	130	1	204
29	131	1	26
29	136	1	78
29	143	1	192
29	148	1	59
29	152	1	40
29	157	1	184
29	160	1	56
29	162	1	1897
29	170	1	187
29	171	1	38
29	175	1	162
29	176	1	518
29	179	1	632
29	182	1	59
29	188	1	750
29	-1	1	36316
30	6	1	288
30	9	1	856
30	10	1	114
30	13	1	137
30	14	1	2316
30	18	1	74
30	19	1	133
30	23	1	42
30	24	1	38
30	26	1	320
30	27	1	378
30	28	1	50
30	29	1	198
30	31	1	273
30	32	1	4246
30	33	1	498
30	34	1	37
30	37	1	479
30	39	1	1622
30	41	1	596
30	52	1	56
30	53	1	316
30	54	1	2238
30	55	1	50
30	56	1	75
30	57	1	49
30	58	1	42
30	61	1	80
30	62	1	29
30	64	1	122
30	65	1	504
30	66	1	12336
30	69	1	79
30	70	1	90
30	72	1	285
30	73	1	88
30	75	1	603
30	76	1	5872
30	77	1	108
30	79	1	142
30	82	1	60
30	83	1	744
30	84	1	100
30	87	1	4011
30	90	1	444
30	101	1	510
30	105	1	4958
30	107	1	459
30	108	1	44
30	109	1	114
30	111	1	71
30	114	1	322
30	115	1	482
30	117	1	154
30	118	1	526
30	119	1	52
30	122	1	126
30	123	1	631
30	131	1	658
30	134	1	220
30	135	1	1352
30	137	1	32
30	141	1	336
30	142	1	38
30	143	1	79
30	146	1	34
30	150	1	124
30	151	1	170
30	153	1	305
30	156	1	30
30	158	1	184
30	159	1	42
30	160	1	1200
30	162	1	3666
30	170	1	31
30	171	1	162
30	172	1	84
30	175	1	146
30	177	1	60
30	178	1	316
30	179	1	1372
30	180	1	273
30	182	1	142
30	184	1	388
30	185	1	288
30	186	1	432
30	188	1	619
30	-1	1	62450
31	3	1	33
31	6	1	38
31	9	1	4231
31	10	1	439
31	13	1	67
31	15	1	102
31	17	1	93
31	19	1	70
31	21	1	38
31	23	1	2762
31	24	1	284
31	25	1	37
31	26	1	234
31	30	1	78
31	32	1	552
31	33	1	322
31	34	1	198
31	35	1	96
31	37	1	470
31	38	1	32
31	39	1	1004
31	41	1	724
31	46	1	191
31	47	1	44
31	52	1	3289
31	54	1	1816
31	55	1	122
31	57	1	108
31	61	1	114
31	62	1	38
31	65	1	775
31	66	1	22918
31	72	1	264
31	74	1	130
31	75	1	670
31	76	1	909
31	77	1	340
31	84	1	307
31	89	1	95
31	90	1	104
31	92	1	38
31	99	1	124
31	103	1	60
31	104	1	110
31	105	1	400
31	107	1	60
31	109	1	594
31	111	1	37
31	112	1	44
31	113	1	80
31	114	1	154
31	115	1	66
31	119	1	119
31	121	1	128
31	123	1	5352
31	131	1	2558
31	134	1	31
31	136	1	36
31	137	1	42
31	139	1	198
31	143	1	286
31	146	1	54
31	148	1	148
31	160	1	3366
31	162	1	434
31	166	1	50
31	171	1	50
31	172	1	634
31	175	1	1020
31	177	1	142
31	179	1	2028
31	180	1	62
31	181	1	80
31	182	1	240
31	187	1	77
31	188	1	502
31	-1	1	63542
32	1	1	31
32	2	1	50
32	3	1	70
32	6	1	50
32	10	1	70
32	13	1	270
32	14	1	1374
32	15	1	131
32	17	1	111
32	19	1	203
32	21	1	52
32	24	1	34
32	25	1	272
32	29	1	220
32	30	1	426
32	31	1	325
32	33	1	44
32	34	1	117
32	35	1	886
32	36	1	118
32	37	1	76
32	38	1	66
32	40	1	68
32	41	1	31
32	42	1	75
32	45	1	122
32	46	1	72
32	50	1	76
32	53	1	62
32	55	1	535
32	57	1	281
32	58	1	100
32	61	1	49
32	62	1	26
32	66	1	552
32	69	1	44
32	70	1	44
32	72	1	28
32	73	1	694
32	76	1	25
32	77	1	58
32	79	1	2485
32	82	1	634
32	83	1	106
32	84	1	297
32	85	1	153
32	87	1	1642
32	89	1	372
32	92	1	76
32	93	1	114
32	94	1	102
32	98	1	112
32	99	1	504
32	101	1	1558
32	102	1	34
32	105	1	324
32	107	1	254
32	108	1	76
32	110	1	29
32	113	1	60
32	114	1	52
32	115	1	56
32	116	1	102
32	117	1	146
32	118	1	188
32	119	1	197
32	121	1	325
32	123	1	40
32	126	1	34
32	127	1	70
32	128	1	28
32	129	1	50
32	130	1	496
32	134	1	183
32	135	1	1448
32	136	1	36
32	139	1	264
32	140	1	35
32	142	1	63
32	143	1	54
32	146	1	102
32	148	1	304
32	150	1	212
32	152	1	913
32	153	1	726
32	154	1	237
32	155	1	640
32	156	1	190
32	157	1	830
32	158	1	36
32	160	1	27
32	162	1	382
32	167	1	48
32	171	1	125
32	174	1	70
32	177	1	62
32	178	1	496
32	179	1	84
32	180	1	25
32	182	1	58
32	183	1	44
32	184	1	197
32	185	1	40
32	186	1	311
32	187	1	36
32	188	1	39
32	-1	1	26971
33	1	1	28
33	2	1	26
33	3	1	955
33	6	1	429
33	7	1	32
33	10	1	85
33	12	1	148
33	13	1	1685
33	14	1	1470
33	15	1	68
33	17	1	123
33	19	1	30
33	21	1	40
33	25	1	198
33	29	1	434
33	30	1	425
33	31	1	204
33	34	1	82
33	35	1	1375
33	36	1	92
33	38	1	26
33	42	1	32
33	45	1	82
33	46	1	682
33	47	1	64
33	50	1	102
33	55	1	117
33	57	1	248
33	58	1	116
33	61	1	33
33	66	1	361
33	69	1	91
33	73	1	246
33	76	1	52
33	77	1	61
33	79	1	809
33	83	1	119
33	84	1	832
33	85	1	88
33	87	1	2270
33	89	1	272
33	92	1	878
33	93	1	379
33	94	1	1066
33	95	1	280
33	99	1	442
33	101	1	226
33	102	1	62
33	105	1	28
33	106	1	54
33	107	1	380
33	109	1	232
33	113	1	120
33	114	1	266
33	116	1	60
33	117	1	284
33	118	1	91
33	119	1	71
33	121	1	445
33	123	1	130
33	127	1	259
33	130	1	362
33	135	1	273
33	137	1	46
33	139	1	1720
33	143	1	128
33	148	1	313
33	149	1	399
33	150	1	41
33	152	1	360
33	153	1	314
33	154	1	151
33	155	1	188
33	156	1	102
33	157	1	58
33	162	1	575
33	163	1	34
33	165	1	167
33	167	1	66
33	171	1	37
33	172	1	266
33	174	1	30
33	175	1	33
33	178	1	38
33	179	1	236
33	182	1	198
33	183	1	37
33	185	1	93
33	186	1	120
33	187	1	78
33	188	1	194
33	-1	1	27042
34	6	1	310
34	10	1	28
34	14	1	186
34	25	1	29
34	29	1	64
34	35	1	140
34	37	1	34
34	40	1	26
34	53	1	92
34	54	1	37
34	57	1	83
34	58	1	94
34	66	1	162
34	75	1	30
34	81	1	28
34	82	1	26
34	93	1	784
34	99	1	28
34	101	1	302
34	105	1	83
34	121	1	28
34	123	1	80
34	130	1	496
34	131	1	29
34	135	1	156
34	152	1	52
34	154	1	56
34	155	1	48
34	156	1	38
34	160	1	32
34	165	1	198
34	175	1	29
34	186	1	78
34	-1	1	3886
35	9	1	259
35	10	1	102
35	14	1	46
35	17	1	47
35	26	1	30
35	31	1	134
35	32	1	1015
35	33	1	352
35	37	1	610
35	39	1	269
35	41	1	40
35	54	1	1140
35	61	1	61
35	62	1	32
35	65	1	164
35	66	1	17362
35	74	1	76
35	75	1	357
35	76	1	2492
35	79	1	32
35	82	1	64
35	83	1	100
35	87	1	2304
35	93	1	29
35	94	1	122
35	101	1	270
35	105	1	2906
35	107	1	122
35	114	1	88
35	123	1	778
35	130	1	84
35	131	1	134
35	135	1	106
35	136	1	72
35	152	1	82
35	153	1	132
35	156	1	2496
35	160	1	1292
35	162	1	246
35	172	1	30
35	175	1	180
35	177	1	28
35	179	1	137
35	181	1	82
35	186	1	112
35	188	1	176
35	-1	1	36792
36	9	1	100
36	10	1	48
36	13	1	34
36	31	1	100
36	33	1	128
36	37	1	44
36	39	1	26
36	45	1	135
36	53	1	50
36	54	1	32
36	61	1	56
36	65	1	68
36	66	1	992
36	74	1	66
36	76	1	107
36	89	1	30
36	104	1	26
36	105	1	142
36	107	1	32
36	111	1	30
36	114	1	60
36	123	1	111
36	130	1	76
36	152	1	67
36	157	1	72
36	160	1	104
36	175	1	31
36	179	1	61
36	188	1	52
36	-1	1	2880
37	2	1	34
37	3	1	652
37	6	1	1731
37	7	1	35
37	10	1	30
37	12	1	56
37	13	1	132
37	14	1	1208
37	15	1	3048
37	17	1	136
37	25	1	212
37	29	1	402
37	30	1	1616
37	31	1	145
37	32	1	154
37	33	1	46
37	34	1	116
37	35	1	702
37	36	1	72
37	38	1	350
37	39	1	319
37	41	1	52
37	45	1	152
37	46	1	3150
37	47	1	216
37	48	1	49
37	50	1	366
37	52	1	28
37	54	1	528
37	55	1	2139
37	57	1	133
37	58	1	176
37	61	1	27
37	66	1	2492
37	69	1	96
37	73	1	252
37	75	1	188
37	76	1	1329
37	77	1	33
37	79	1	7466
37	81	1	42
37	82	1	34
37	83	1	40
37	84	1	740
37	85	1	290
37	87	1	8065
37	89	1	319
37	90	1	28
37	92	1	76
37	93	1	38
37	94	1	1024
37	95	1	99
37	96	1	46
37	99	1	196
37	101	1	893
37	102	1	35
37	104	1	40
37	105	1	62
37	106	1	30
37	108	1	34
37	109	1	76
37	113	1	116
37	116	1	120
37	117	1	1309
37	118	1	2202
37	119	1	412
37	121	1	289
37	122	1	66
37	123	1	902
37	124	1	288
37	127	1	452
37	130	1	2526
37	131	1	262
37	135	1	1376
37	136	1	794
37	137	1	140
37	139	1	866
37	143	1	192
37	146	1	86
37	148	1	640
37	149	1	97
37	150	1	36
37	152	1	1730
37	153	1	212
37	154	1	252
37	155	1	216
37	156	1	288
37	157	1	392
37	159	1	199
37	160	1	194
37	162	1	452
37	165	1	342
37	167	1	73
37	169	1	28
37	171	1	691
37	175	1	426
37	178	1	522
37	179	1	90
37	180	1	52
37	182	1	194
37	183	1	86
37	184	1	166
37	185	1	46
37	186	1	194
37	187	1	110
37	-1	1	62401
38	4	1	34
38	9	1	247
38	13	1	110
38	14	1	112
38	19	1	106
38	23	1	29
38	24	1	25
38	26	1	296
38	32	1	1774
38	33	1	182
38	34	1	29
38	37	1	176
38	39	1	528
38	53	1	26
38	54	1	798
38	62	1	455
