43	66	1	0	-1	-1	-1	220
45	66	1	0	-1	-1	-1	221
49	66	1	0	-1	-1	-1	222
49	147	1	0	-1	-1	-1	223
51	25	1	0	-1	-1	-1	224
52	39	1	0	-1	-1	-1	225
52	54	1	0	-1	-1	-1	226
52	66	1	0	-1	-1	-1	227
52	76	1	0	-1	-1	-1	228
52	123	1	0	-1	-1	-1	229
52	160	1	0	-1	-1	-1	230
53	66	1	0	-1	-1	-1	231
53	123	1	0	-1	-1	-1	232
53	160	1	0	-1	-1	-1	233
54	4	1	0	-1	-1	-1	234
54	10	1	0	-1	-1	-1	235
54	13	1	0	-1	-1	-1	236
54	19	1	0	-1	-1	-1	237
54	34	1	0	-1	-1	-1	238
54	37	1	0	-1	-1	-1	239
54	41	1	0	-1	-1	-1	240
54	52	1	0	-1	-1	-1	241
54	61	1	0	-1	-1	-1	242
54	66	1	0	-1	-1	-1	243
54	68	1	0	-1	-1	-1	244
54	72	1	0	-1	-1	-1	245
54	76	1	0	-1	-1	-1	246
54	77	1	0	-1	-1	-1	247
54	84	1	0	-1	-1	-1	248
54	87	1	0	-1	-1	-1	249
54	104	1	0	-1	-1	-1	250
54	105	1	0	-1	-1	-1	251
54	107	1	0	-1	-1	-1	252
54	108	1	0	-1	-1	-1	253
54	114	1	0	-1	-1	-1	254
54	115	1	0	-1	-1	-1	255
54	123	1	0	-1	-1	-1	256
54	128	1	0	-1	-1	-1	257
54	131	1	0	-1	-1	-1	258
54	158	1	0	-1	-1	-1	259
54	160	1	0	-1	-1	-1	260
54	162	1	0	-1	-1	-1	261
54	175	1	0	-1	-1	-1	262
54	179	1	0	-1	-1	-1	263
54	182	1	0	-1	-1	-1	264
54	188	1	0	-1	-1	-1	265
55	92	1	0	-1	-1	-1	266
57	123	1	0	-1	-1	-1	267
58	66	1	0	-1	-1	-1	268
58	150	1	0	-1	-1	-1	269
60	66	1	0	-1	-1	-1	270
61	54	1	0	-1	-1	-1	271
61	66	1	0	-1	-1	-1	272
61	76	1	0	-1	-1	-1	273
62	66	1	0	-1	-1	-1	274
62	123	1	0	-1	-1	-1	275
63	66	1	0	-1	-1	-1	276
65	66	1	0	-1	-1	-1	277
65	123	1	0	-1	-1	-1	278
66	1	1	0	-1	-1	-1	279
66	2	1	0	-1	-1	-1	280
66	3	1	0	-1	-1	-1	281
66	4	1	0	-1	-1	-1	282
66	6	1	0	-1	-1	-1	283
66	7	1	0	-1	-1	-1	284
66	8	1	0	-1	-1	-1	285
66	9	1	0	-1	-1	-1	286
66	16	1	0	-1	-1	-1	287
66	18	1	0	-1	-1	-1	288
66	19	1	0	-1	-1	-1	289
66	20	1	0	-1	-1	-1	290
66	23	1	0	-1	-1	-1	291
66	24	1	0	-1	-1	-1	292
66	25	1	0	-1	-1	-1	293
66	27	1	0	-1	-1	-1	294
66	29	1	0	-1	-1	-1	295
66	31	1	0	-1	-1	-1	296
66	32	1	0	-1	-1	-1	297
66	33	1	0	-1	-1	-1	298
66	34	1	0	-1	-1	-1	299
66	36	1	0	-1	-1	-1	300
66	37	1	0	-1	-1	-1	301
66	40	1	0	-1	-1	-1	302
66	42	1	0	-1	-1	-1	303
66	43	1	0	-1	-1	-1	304
66	45	1	0	-1	-1	-1	305
66	46	1	0	-1	-1	-1	306
66	49	1	0	-1	-1	-1	307
66	52	1	0	-1	-1	-1	308
66	54	1	0	-1	-1	-1	309
66	57	1	0	-1	-1	-1	310
66	58	1	0	-1	-1	-1	311
66	60	1	0	-1	-1	-1	312
66	61	1	0	-1	-1	-1	313
66	62	1	0	-1	-1	-1	314
66	63	1	0	-1	-1	-1	315
66	65	1	0	-1	-1	-1	316
66	68	1	0	-1	-1	-1	317
66	69	1	0	-1	-1	-1	318
66	70	1	0	-1	-1	-1	319
66	71	1	0	-1	-1	-1	320
66	72	1	0	-1	-1	-1	321
66	73	1	0	-1	-1	-1	322
66	74	1	0	-1	-1	-1	323
66	75	1	0	-1	-1	-1	324
66	76	1	0	-1	-1	-1	325
66	77	1	0	-1	-1	-1	326
66	78	1	0	-1	-1	-1	327
66	79	1	0	-1	-1	-1	328
66	82	1	0	-1	-1	-1	329
66	85	1	0	-1	-1	-1	330
66	89	1	0	-1	-1	-1	331
66	90	1	0	-1	-1	-1	332
66	91	1	0	-1	-1	-1	333
66	92	1	0	-1	-1	-1	334
66	93	1	0	-1	-1	-1	335
66	96	1	0	-1	-1	-1	336
66	100	1	0	-1	-1	-1	337
66	102	1	0	-1	-1	-1	338
66	103	1	0	-1	-1	-1	339
66	104	1	0	-1	-1	-1	340
66	107	1	0	-1	-1	-1	341
66	108	1	0	-1	-1	-1	342
66	110	1	0	-1	-1	-1	343
66	111	1	0	-1	-1	-1	344
66	113	1	0	-1	-1	-1	345
66	114	1	0	-1	-1	-1	346
66	115	1	0	-1	-1	-1	347
66	117	1	0	-1	-1	-1	348
66	122	1	0	-1	-1	-1	349
66	123	1	0	-1	-1	-1	350
66	125	1	0	-1	-1	-1	351
66	126	1	0	-1	-1	-1	352
66	128	1	0	-1	-1	-1	353
66	130	1	0	-1	-1	-1	354
66	131	1	0	-1	-1	-1	355
66	132	1	0	-1	-1	-1	356
66	133	1	0	-1	-1	-1	357
66	134	1	0	-1	-1	-1	358
66	136	1	0	-1	-1	-1	359
66	142	1	0	-1	-1	-1	360
66	143	1	0	-1	-1	-1	361
66	144	1	0	-1	-1	-1	362
66	146	1	0	-1	-1	-1	363
66	153	1	0	-1	-1	-1	364
66	155	1	0	-1	-1	-1	365
66	157	1	0	-1	-1	-1	366
66	158	1	0	-1	-1	-1	367
66	159	1	0	-1	-1	-1	368
66	160	1	0	-1	-1	-1	369
66	163	1	0	-1	-1	-1	370
66	165	1	0	-1	-1	-1	371
66	166	1	0	-1	-1	-1	372
66	167	1	0	-1	-1	-1	373
66	168	1	0	-1	-1	-1	374
66	170	1	0	-1	-1	-1	375
66	171	1	0	-1	-1	-1	376
66	172	1	0	-1	-1	-1	377
66	174	1	0	-1	-1	-1	378
66	175	1	0	-1	-1	-1	379
66	177	1	0	-1	-1	-1	380
66	179	1	0	-1	-1	-1	381
66	180	1	0	-1	-1	-1	382
66	182	1	0	-1	-1	-1	383
66	183	1	0	-1	-1	-1	384
66	185	1	0	-1	-1	-1	385
66	186	1	0	-1	-1	-1	386
66	187	1	0	-1	-1	-1	387
66	188	1	0	-1	-1	-1	388
68	86	1	0	-1	-1	-1	389
69	66	1	0	-1	-1	-1	390
70	66	1	0	-1	-1	-1	391
71	66	1	0	-1	-1	-1	392
71	97	1	0	-1	-1	-1	393
72	54	1	0	-1	-1	-1	394
72	66	1	0	-1	-1	-1	395
72	123	1	0	-1	-1	-1	396
73	66	1	0	-1	-1	-1	397
74	66	1	0	-1	-1	-1	398
75	19	1	0	-1	-1	-1	399
75	37	1	0	-1	-1	-1	400
75	66	1	0	-1	-1	-1	401
75	105	1	0	-1	-1	-1	402
75	123	1	0	-1	-1	-1	403
75	160	1	0	-1	-1	-1	404
76	37	1	0	-1	-1	-1	405
76	39	1	0	-1	-1	-1	406
76	52	1	0	-1	-1	-1	407
76	54	1	0	-1	-1	-1	408
76	61	1	0	-1	-1	-1	409
76	66	1	0	-1	-1	-1	410
76	104	1	0	-1	-1	-1	411
76	105	1	0	-1	-1	-1	412
76	123	1	0	-1	-1	-1	413
76	131	1	0	-1	-1	-1	414
76	160	1	0	-1	-1	-1	415
76	175	1	0	-1	-1	-1	416
76	188	1	0	-1	-1	-1	417
77	54	1	0	-1	-1	-1	418
77	66	1	0	-1	-1	-1	419
78	66	1	0	-1	-1	-1	420
79	66	1	0	-1	-1	-1	421
81	89	1	0	-1	-1	-1	422
82	66	1	0	-1	-1	-1	423
83	14	1	0	-1	-1	-1	424
84	54	1	0	-1	-1	-1	425
84	123	1	0	-1	-1	-1	426
85	12	1	0	-1	-1	-1	427
85	66	1	0	-1	-1	-1	428
86	54	1	0	-1	-1	-1	429
86	66	1	0	-1	-1	-1	430
87	54	1	0	-1	-1	-1	431
89	42	1	0	-1	-1	-1	432
89	66	1	0	-1	-1	-1	433
89	81	1	0	-1	-1	-1	434
90	66	1	0	-1	-1	-1	435
91	66	1	0	-1	-1	-1	436
92	17	1	0	-1	-1	-1	437
92	55	1	0	-1	-1	-1	438
92	95	1	0	-1	-1	-1	439
93	66	1	0	-1	-1	-1	440
93	123	1	0	-1	-1	-1	441
93	129	1	0	-1	-1	-1	442
94	35	1	0	-1	-1	-1	443
95	92	1	0	-1	-1	-1	444
96	66	1	0	-1	-1	-1	445
97	71	1	0	-1	-1	-1	446
99	15	1	0	-1	-1	-1	447
99	66	1	0	-1	-1	-1	448
66	1	0	-1	-1	-1	449	
138	1	0	-1	-1	-1	450	
66	1	0	-1	-1	-1	451	
66	1	0	-1	-1	-1	452	
123	1	0	-1	-1	-1	453	
39	1	0	-1	-1	-1	454	
54	1	0	-1	-1	-1	455	
66	1	0	-1	-1	-1	456	
76	1	0	-1	-1	-1	457	
123	1	0	-1	-1	-1	458	
160	1	0	-1	-1	-1	459	
54	1	0	-1	-1	-1	460	
75	1	0	-1	-1	-1	461	
76	1	0	-1	-1	-1	462	
123	1	0	-1	-1	-1	463	
131	1	0	-1	-1	-1	464	
160	1	0	-1	-1	-1	465	
175	1	0	-1	-1	-1	466	
36	1	0	-1	-1	-1	467	
54	1	0	-1	-1	-1	468	
66	1	0	-1	-1	-1	469	
123	1	0	-1	-1	-1	470	
175	1	0	-1	-1	-1	471	
54	1	0	-1	-1	-1	472	
66	1	0	-1	-1	-1	473	
123	1	0	-1	-1	-1	474	
1	1	0	-1	-1	-1	475	
66	1	0	-1	-1	-1	476	
66	1	0	-1	-1	-1	477	
66	1	0	-1	-1	-1	478	
54	1	0	-1	-1	-1	479	
66	1	0	-1	-1	-1	480	
123	1	0	-1	-1	-1	481	
54	1	0	-1	-1	-1	482	
66	1	0	-1	-1	-1	483	
66	1	0	-1	-1	-1	484	
66	1	0	-1	-1	-1	485	
2	1	0	-1	-1	-1	486	
4	1	0	-1	-1	-1	487	
10	1	0	-1	-1	-1	488	
13	1	0	-1	-1	-1	489	
20	1	0	-1	-1	-1	490	
25	1	0	-1	-1	-1	491	
32	1	0	-1	-1	-1	492	
33	1	0	-1	-1	-1	493	
34	1	0	-1	-1	-1	494	
37	1	0	-1	-1	-1	495	
39	1	0	-1	-1	-1	496	
52	1	0	-1	-1	-1	497	
53	1	0	-1	-1	-1	498	
54	1	0	-1	-1	-1	499	
57	1	0	-1	-1	-1	500	
62	1	0	-1	-1	-1	501	
65	1	0	-1	-1	-1	502	
66	1	0	-1	-1	-1	503	
72	1	0	-1	-1	-1	504	
75	1	0	-1	-1	-1	505	
76	1	0	-1	-1	-1	506	
84	1	0	-1	-1	-1	507	
93	1	0	-1	-1	-1	508	
103	1	0	-1	-1	-1	509	
104	1	0	-1	-1	-1	510	
105	1	0	-1	-1	-1	511	
107	1	0	-1	-1	-1	512	
108	1	0	-1	-1	-1	513	
114	1	0	-1	-1	-1	514	
128	1	0	-1	-1	-1	515	
135	1	0	-1	-1	-1	516	
136	1	0	-1	-1	-1	517	
153	1	0	-1	-1	-1	518	
158	1	0	-1	-1	-1	519	
159	1	0	-1	-1	-1	520	
162	1	0	-1	-1	-1	521	
171	1	0	-1	-1	-1	522	
175	1	0	-1	-1	-1	523	
188	1	0	-1	-1	-1	524	
66	1	0	-1	-1	-1	525	
66	1	0	-1	-1	-1	526	
54	1	0	-1	-1	-1	527	
66	1	0	-1	-1	-1	528	
123	1	0	-1	-1	-1	529	
93	1	0	-1	-1	-1	530	
66	1	0	-1	-1	-1	531	
54	1	0	-1	-1	-1	532	
66	1	0	-1	-1	-1	533	
76	1	0	-1	-1	-1	534	
105	1	0	-1	-1	-1	535	
66	1	0	-1	-1	-1	536	
66	1	0	-1	-1	-1	537	
66	1	0	-1	-1	-1	538	
123	1	0	-1	-1	-1	539	
66	1	0	-1	-1	-1	540	
123	1	0	-1	-1	-1	541	
163	1	0	-1	-1	-1	542	
100	1	0	-1	-1	-1	543	
66	1	0	-1	-1	-1	544	
66	1	0	-1	-1	-1	545	
66	1	0	-1	-1	-1	546	
40	1	0	-1	-1	-1	547	
66	1	0	-1	-1	-1	548	
49	1	0	-1	-1	-1	549	
66	1	0	-1	-1	-1	550	
35	1	0	-1	-1	-1	551	
58	1	0	-1	-1	-1	552	
66	1	0	-1	-1	-1	553	
123	1	0	-1	-1	-1	554	
157	1	0	-1	-1	-1	555	
66	1	0	-1	-1	-1	556	
139	1	0	-1	-1	-1	557	
38	1	0	-1	-1	-1	558	
66	1	0	-1	-1	-1	559	
154	1	0	-1	-1	-1	560	
54	1	0	-1	-1	-1	561	
66	1	0	-1	-1	-1	562	
123	1	0	-1	-1	-1	563	
66	1	0	-1	-1	-1	564	
123	1	0	-1	-1	-1	565	
37	1	0	-1	-1	-1	566	
52	1	0	-1	-1	-1	567	
53	1	0	-1	-1	-1	568	
54	1	0	-1	-1	-1	569	
66	1	0	-1	-1	-1	570	
75	1	0	-1	-1	-1	571	
76	1	0	-1	-1	-1	572	
104	1	0	-1	-1	-1	573	
105	1	0	-1	-1	-1	574	
175	1	0	-1	-1	-1	575	
54	1	0	-1	-1	-1	576	
66	1	0	-1	-1	-1	577	
123	1	0	-1	-1	-1	578	
175	1	0	-1	-1	-1	579	
66	1	0	-1	-1	-1	580	
137	1	0	-1	-1	-1	581	
169	1	0	-1	-1	-1	582	
66	1	0	-1	-1	-1	583	
66	1	0	-1	-1	-1	584	
66	1	0	-1	-1	-1	585	
66	1	0	-1	-1	-1	586	
163	1	0	-1	-1	-1	587	
66	1	0	-1	-1	-1	588	
66	1	0	-1	-1	-1	589	
123	1	0	-1	-1	-1	590	
66	1	0	-1	-1	-1	591	
66	1	0	-1	-1	-1	592	
37	1	0	-1	-1	-1	593	
39	1	0	-1	-1	-1	594	
54	1	0	-1	-1	-1	595	
66	1	0	-1	-1	-1	596	
76	1	0	-1	-1	-1	597	
105	1	0	-1	-1	-1	598	
107	1	0	-1	-1	-1	599	
123	1	0	-1	-1	-1	600	
160	1	0	-1	-1	-1	601	
162	1	0	-1	-1	-1	602	
29	1	0	-1	-1	-1	603	
66	1	0	-1	-1	-1	604	
54	1	0	-1	-1	-1	605	
66	1	0	-1	-1	-1	606	
66	1	0	-1	-1	-1	607	
54	1	0	-1	-1	-1	608	
66	1	0	-1	-1	-1	609	
66	1	0	-1	-1	-1	610	
66	1	0	-1	-1	-1	611	
66	1	0	-1	-1	-1	612	
66	1	0	-1	-1	-1	613	
54	1	0	-1	-1	-1	614	
66	1	0	-1	-1	-1	615	
76	1	0	-1	-1	-1	616	
123	1	0	-1	-1	-1	617	
6	67	1	0	-1	-1	-1	618
26	66	1	0	-1	-1	-1	619
27	123	1	0	-1	-1	-1	620
28	24	1	0	-1	-1	-1	621
32	65	1	0	-1	-1	-1	622
33	39	1	0	-1	-1	-1	623
39	54	1	0	-1	-1	-1	624
39	65	1	0	-1	-1	-1	625
39	75	1	0	-1	-1	-1	626
39	131	1	0	-1	-1	-1	627
39	160	1	0	-1	-1	-1	628
41	120	1	0	-1	-1	-1	629
52	175	1	0	-1	-1	-1	630
54	39	1	0	-1	-1	-1	631
63	160	1	0	-1	-1	-1	632
64	66	1	0	-1	-1	-1	633
64	123	1	0	-1	-1	-1	634
65	39	1	0	-1	-1	-1	635
66	26	1	0	-1	-1	-1	636
66	28	1	0	-1	-1	-1	637
66	64	1	0	-1	-1	-1	638
66	109	1	0	-1	-1	-1	639
66	112	1	0	-1	-1	-1	640
66	151	1	0	-1	-1	-1	641
66	161	1	0	-1	-1	-1	642
66	181	1	0	-1	-1	-1	643
70	107	1	0	-1	-1	-1	644
72	88	1	0	-1	-1	-1	645
75	32	1	0	-1	-1	-1	646
75	39	1	0	-1	-1	-1	647
76	75	1	0	-1	-1	-1	648
87	82	1	0	-1	-1	-1	649
88	72	1	0	-1	-1	-1	650
52	1	0	-1	-1	-1	651	
24	1	0	-1	-1	-1	652	
66	1	0	-1	-1	-1	653	
179	1	0	-1	-1	-1	654	
66	1	0	-1	-1	-1	655	
19	1	0	-1	-1	-1	656	
41	1	0	-1	-1	-1	657	
66	1	0	-1	-1	-1	658	
131	1	0	-1	-1	-1	659	
39	1	0	-1	-1	-1	660	
123	1	0	-1	-1	-1	661	
108	1	0	-1	-1	-1	662	
64	1	0	-1	-1	-1	663	
66	1	0	-1	-1	-1	664	
39	1	0	-1	-1	-1	665	
63	1	0	-1	-1	-1	666	
22	1	0	-1	-1	-1	667	
177	1	0	-1	-1	-1	668	
104	1	0	-1	-1	-1	669	
173	1	0	-1	-1	-1	670	
109	1	0	-1	-1	-1	671	
27	1	0	-1	-1	-1	672	
66	1	0	-1	-1	-1	673	
